obj_id,path_background,path_dapi,path_yap,path_actin,height,width,channels,center,eccentricity,center_rot
614,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0614_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0614_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0614_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0614_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([28.67259786]), array([65.51245552]))",[0.9288449],"(348.33320896945816, 8.308736534208577)"
620,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0620_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0620_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0620_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0620_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([174.02]), array([250.992]))",[0.90639269],"(594.9542083419893, 573.4448563856638)"
624,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0624_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0624_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0624_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0624_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([160.05208333]), array([165.94791667]))",[0.93232756],"(416.4450225156013, 435.63764700966976)"
626,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0626_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0626_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0626_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0626_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([60.37837838]), array([156.11583012]))",[0.91407751],"(517.6123311241222, 193.87243466480828)"
635,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0635_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0635_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0635_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0635_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([164.18454936]), array([290.55364807]))",[0.94110471],"(698.2833502012616, 599.9354610341213)"
639,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0639_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0639_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0639_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0639_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([131.42857143]), array([0.28571429]))",[0.96140922],"(70.47401597466109, 163.9372473969451)"
640,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0640_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0640_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0640_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0640_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([143.39444444]), array([85.71111111]))",[0.92921213],"(252.34824461096, 297.60733097168924)"
641,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0641_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0641_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0641_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0641_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([147.38367347]), array([163.37959184]))",[0.96361426],"(426.2663037016107, 403.27156182900774)"
647,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0647_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0647_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0647_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0647_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([155.38095238]), array([149.73333333]))",[0.98956647],"(384.9045532148352, 404.7387118487271)"
648,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0648_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0648_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0648_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0648_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([162.28440367]), array([168.7293578]))",[0.93880644],"(420.0778773050726, 444.2337642763058)"
654,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0654_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0654_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0654_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0654_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([144.3038674]), array([159.49723757]))",[0.95492625],"(421.150721176056, 391.3561409007258)"
658,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0658_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0658_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0658_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0658_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([132.09]), array([168.145]))",[0.97461927],"(456.2384427965028, 373.9690890134731)"
659,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0659_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0659_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0659_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0659_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([141.09039548]), array([121.31638418]))",[0.95957835],"(337.2104847942204, 336.5285655518288)"
660,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0660_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0660_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0660_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0660_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([137.77470356]), array([155.78656126]))",[0.97095117],"(420.7151828889016, 371.70997575114166)"
664,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0664_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0664_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0664_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0664_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([147.27184466]), array([136.85436893]))",[0.98018347],"(365.3166619943112, 370.06537288163634)"
671,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0671_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0671_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0671_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0671_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([124.38554217]), array([150.01204819]))",[0.92170992],"(424.0477868374577, 333.70136612317674)"
672,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0672_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0672_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0672_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0672_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([131.72340426]), array([191.24468085]))",[0.93249374],"(509.89321794511994, 401.8183681964009)"
679,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0679_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0679_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0679_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0679_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([110.68498168]), array([141.65567766]))",[0.8836852],"(421.82108766392776, 291.76850597272244)"
686,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0686_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0686_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0686_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0686_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([152.97029703]), array([123.93069307]))",[0.84922913],"(328.47456220033314, 367.13580714279857)"
690,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0690_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0690_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0690_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0690_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([157.54924242]), array([168.18560606]))",[0.94264842],"(424.7074381054863, 432.6530878894806)"
695,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0695_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0695_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0695_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0695_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([155.96548582]), array([27.95158902]))",[0.98215411],"(103.71068941171404, 254.81217031500796)"
697,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0697_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0697_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0697_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0697_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([139.20469799]), array([155.34899329]))",[0.4555511],"(417.9311621790863, 374.4597742050089)"
700,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0700_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0700_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0700_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0700_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([144.06603774]), array([199.55660377]))",[0.88540176],"(513.7043189540736, 440.56866199221747)"
701,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0701_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0701_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0701_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0701_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([123.29508197]), array([149.27868852]))",[0.96214685],"(423.71336191308114, 330.27904464945135)"
705,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0705_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0705_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0705_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0705_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([160.7112069]), array([168.34913793]))",[0.93722034],"(421.1563835373576, 440.13834005056276)"
708,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0708_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0708_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0708_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0708_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([123.0744186]), array([149.59069767]))",[0.95020049],"(424.7060301154414, 330.1584150502936)"
710,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0710_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0710_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0710_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0710_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([146.15555556]), array([160.26222222]))",[0.91714165],"(420.6124106039283, 396.57088135718425)"
720,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0720_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0720_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0720_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0720_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([23.1300813]), array([142.37398374]))",[0.91917364],"(532.2328062198839, 91.01864495477199)"
727,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0727_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0727_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0727_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0727_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([81.15646259]), array([117.27891156]))",[0.84535652],"(402.3597361381085, 193.48334434995854)"
